device_id,device_type,os_version,app_version
DEV06360,Android,iOS 17,v4.1
DEV06361,Android,Windows 11,v4.1
DEV06362,Android,iOS 18,v4.3
DEV06363,Android,Android 14,v5.1
DEV06364,Web,Windows 11,v5.0
DEV06365,Android,Android 13,v4.3
DEV06366,Web,Android 14,v4.2
DEV06367,Web,Android 14,v4.2
DEV06368,iOS,Android 15,v5.0
DEV06369,Web,Android 14,v4.2
DEV06370,iOS,macOS,v4.3
DEV06371,iOS,Android 15,v5.1
DEV06372,Android,Android 15,v4.2
DEV06373,POS,Android 15,v4.3
DEV06374,POS,Windows 11,v4.2
DEV06375,iOS,Android 14,v4.1
DEV06376,Android,Android 13,v4.1
DEV06377,iOS,macOS,v5.1
DEV06378,iOS,Windows 11,v4.1
DEV06379,Web,Android 15,v4.1
DEV06380,iOS,macOS,v4.2
DEV06381,iOS,iOS 17,v4.2
DEV06382,Web,iOS 17,v5.0
DEV06383,Android,iOS 18,v5.1
DEV06384,Web,iOS 17,v4.1
DEV06385,Android,iOS 17,v5.0
DEV06386,iOS,Android 15,v4.2
DEV06387,Android,Windows 11,v5.0
DEV06388,Android,Android 14,v4.1
DEV06389,Android,Windows 11,v5.0
DEV06390,POS,Windows 11,v4.3
DEV06391,iOS,macOS,v5.1
DEV06392,Android,iOS 17,v4.1
DEV06393,Web,Android 14,v4.3
DEV06394,iOS,Android 13,v5.0
DEV06395,iOS,macOS,v4.1
DEV06396,iOS,Windows 11,v5.0
DEV06397,Android,Windows 11,v5.1
DEV06398,Android,iOS 17,v5.1
DEV06399,Android,Android 13,v4.2
DEV06400,iOS,macOS,v4.3
DEV06401,Android,Android 13,v5.1
DEV06402,iOS,iOS 18,v4.3
DEV06403,Android,Android 14,v5.0
DEV06404,Android,Android 14,v4.3
DEV06405,POS,iOS 18,v4.1
DEV06406,POS,macOS,v4.2
DEV06407,Android,Android 15,v4.3
DEV06408,Web,macOS,v4.3
DEV06409,iOS,iOS 18,v5.1
DEV06410,Web,macOS,v4.1
DEV06411,Android,Windows 11,v5.1
DEV06412,Android,iOS 18,v4.3
DEV06413,Web,iOS 18,v5.0
DEV06414,Web,Android 13,v5.1
DEV06415,iOS,macOS,v5.1
DEV06416,Web,macOS,v4.1
DEV06417,iOS,Android 14,v5.1
DEV06418,Android,Android 15,v5.1
DEV06419,Android,iOS 17,v4.2
DEV06420,Android,iOS 17,v4.3
DEV06421,Web,iOS 17,v4.1
DEV06422,POS,Android 15,v5.1
DEV06423,iOS,iOS 17,v4.3
DEV06424,iOS,Android 15,v4.1
DEV06425,Web,iOS 17,v5.1
DEV06426,Android,iOS 17,v5.0
DEV06427,Android,Android 15,v4.2
DEV06428,Android,Android 14,v4.1
DEV06429,iOS,Windows 11,v5.0
DEV06430,Web,Windows 11,v4.1
DEV06431,Android,Android 15,v4.1
DEV06432,iOS,Android 15,v4.2
DEV06433,Web,iOS 18,v5.0
DEV06434,Android,Android 13,v5.1
DEV06435,iOS,macOS,v4.3
DEV06436,Android,Android 13,v5.0
DEV06437,iOS,Android 14,v4.1
DEV06438,Web,Android 14,v5.0
DEV06439,Android,Android 14,v4.3
DEV06440,Web,Android 13,v5.0
DEV06441,Android,Android 14,v4.3
DEV06442,Android,Windows 11,v4.2
DEV06443,iOS,Android 14,v4.1
DEV06444,Web,macOS,v5.1
DEV06445,Android,Android 15,v5.0
DEV06446,Android,Windows 11,v4.2
DEV06447,iOS,Windows 11,v5.0
DEV06448,Android,Android 15,v4.2
DEV06449,Android,macOS,v4.3
DEV06450,Android,Android 13,v4.2
DEV06451,Web,Android 15,v4.3
DEV06452,POS,Android 14,v4.2
DEV06453,Android,Android 15,v5.0
DEV06454,iOS,Windows 11,v5.1
DEV06455,Android,iOS 18,v4.1
DEV06456,Web,Android 15,v5.1
DEV06457,Android,Android 13,v4.2
DEV06458,Android,Android 14,v4.3
DEV06459,Web,Windows 11,v5.0
DEV06460,Android,Windows 11,v4.1
DEV06461,Android,Android 14,v4.1
DEV06462,POS,Android 13,v5.0
DEV06463,POS,Android 15,v4.2
DEV06464,Android,macOS,v4.1
DEV06465,iOS,Android 14,v5.0
DEV06466,iOS,Android 14,v4.2
DEV06467,iOS,iOS 18,v5.0
DEV06468,POS,Android 13,v4.1
DEV06469,Web,Windows 11,v5.1
DEV06470,Web,Windows 11,v4.1
DEV06471,Android,macOS,v4.1
DEV06472,iOS,Android 15,v5.1
DEV06473,iOS,Android 15,v4.2
DEV06474,Android,Android 14,v5.0
DEV06475,Android,iOS 17,v4.2
DEV06476,Android,iOS 18,v4.2
DEV06477,Android,iOS 18,v5.0
DEV06478,Android,iOS 18,v4.2
DEV06479,Android,Windows 11,v4.3
DEV06480,Android,Android 14,v4.1
DEV06481,iOS,Android 13,v4.3
DEV06482,iOS,Android 13,v5.0
DEV06483,Android,iOS 18,v5.1
DEV06484,POS,Windows 11,v5.1
DEV06485,iOS,iOS 17,v5.0
DEV06486,Web,macOS,v5.0
DEV06487,POS,macOS,v4.2
DEV06488,Android,Windows 11,v4.1
DEV06489,Android,iOS 17,v4.3
DEV06490,iOS,Android 15,v5.0
DEV06491,Android,iOS 17,v5.1
DEV06492,Android,iOS 18,v4.1
DEV06493,Web,Android 15,v4.1
DEV06494,Android,iOS 18,v4.2
DEV06495,POS,Windows 11,v5.1
DEV06496,Web,Windows 11,v4.1
DEV06497,iOS,Android 13,v5.1
DEV06498,Android,iOS 18,v4.3
DEV06499,iOS,Android 15,v5.1
DEV06500,Android,iOS 18,v4.1
DEV06501,Android,Android 14,v5.1
DEV06502,Web,Windows 11,v5.1
DEV06503,Android,Android 15,v5.1
DEV06504,iOS,iOS 17,v4.1
DEV06505,Web,Android 13,v4.3
DEV06506,Android,iOS 17,v5.1
DEV06507,iOS,iOS 18,v4.3
DEV06508,iOS,iOS 17,v4.1
DEV06509,Android,Android 15,v5.0
DEV06510,Web,Android 14,v5.1
DEV06511,POS,iOS 17,v4.3
DEV06512,iOS,iOS 18,v5.1
DEV06513,iOS,iOS 17,v4.2
DEV06514,iOS,iOS 17,v4.2
DEV06515,Web,macOS,v4.1
DEV06516,iOS,Android 15,v4.3
DEV06517,Android,macOS,v4.3
DEV06518,Android,macOS,v5.1
DEV06519,POS,iOS 18,v4.2
DEV06520,Android,macOS,v5.1
DEV06521,iOS,iOS 18,v5.1
DEV06522,Web,Android 14,v4.1
DEV06523,Android,macOS,v5.0
DEV06524,iOS,Android 15,v4.1
DEV06525,Android,Windows 11,v4.1
DEV06526,POS,Android 15,v4.1
DEV06527,Android,Android 13,v5.1
DEV06528,iOS,Android 14,v5.1
DEV06529,iOS,Android 14,v5.1
DEV06530,Web,iOS 18,v5.1
DEV06531,Android,iOS 18,v4.2
DEV06532,iOS,Android 14,v4.3
DEV06533,Android,Android 15,v4.2
DEV06534,Android,Android 13,v4.3
DEV06535,Web,iOS 18,v5.1
DEV06536,Android,Android 13,v4.2
DEV06537,Web,Android 14,v4.3
DEV06538,Web,Android 15,v5.0
DEV06539,POS,Android 13,v4.1
DEV06540,iOS,Windows 11,v4.3
DEV06541,Android,iOS 17,v4.2
DEV06542,Android,Android 14,v4.2
DEV06543,POS,Android 15,v5.0
DEV06544,Web,Android 14,v4.3
DEV06545,iOS,Android 14,v4.1
DEV06546,POS,Android 13,v4.2
DEV06547,Web,Android 13,v5.1
DEV06548,POS,iOS 17,v5.1
DEV06549,Web,iOS 18,v4.3
DEV06550,Web,iOS 17,v5.0
DEV06551,Web,Windows 11,v4.1
DEV06552,Android,Android 15,v4.3
DEV06553,POS,macOS,v4.3
DEV06554,Android,Android 15,v4.1
DEV06555,iOS,Android 14,v4.2
DEV06556,Web,Android 13,v5.1
DEV06557,iOS,Android 14,v4.2
DEV06558,Web,iOS 18,v5.0
DEV06559,Android,Android 14,v4.1
DEV06560,Android,Windows 11,v4.2
DEV06561,Android,Android 15,v4.3
DEV06562,iOS,Windows 11,v4.3
DEV06563,Web,Android 15,v5.0
DEV06564,Android,Windows 11,v5.0
DEV06565,iOS,iOS 17,v4.1
DEV06566,Android,macOS,v4.2
DEV06567,Web,Windows 11,v4.3
DEV06568,Android,Android 14,v4.1
DEV06569,Web,Android 13,v4.1
DEV06570,Android,iOS 18,v4.3
DEV06571,Android,iOS 18,v4.2
DEV06572,Web,Windows 11,v5.1
DEV06573,iOS,Android 13,v5.0
DEV06574,iOS,iOS 18,v4.2
DEV06575,Web,Windows 11,v5.1
DEV06576,iOS,Windows 11,v5.1
DEV06577,Web,Android 13,v4.3
DEV06578,Web,Android 13,v5.1
DEV06579,iOS,iOS 17,v5.0
DEV06580,Android,Windows 11,v4.1
DEV06581,Android,Android 14,v4.2
DEV06582,POS,Android 15,v5.0
DEV06583,POS,Android 15,v5.1
DEV06584,Android,Windows 11,v4.1
DEV06585,Android,Android 14,v4.1
DEV06586,Android,iOS 18,v5.1
DEV06587,iOS,macOS,v5.0
DEV06588,Android,Android 13,v5.1
DEV06589,Web,Android 15,v4.2
DEV06590,POS,iOS 17,v4.1
DEV06591,POS,iOS 18,v4.3
DEV06592,Android,iOS 17,v4.1
DEV06593,POS,Android 15,v5.1
DEV06594,Web,Android 14,v5.1
DEV06595,Android,Android 14,v4.3
DEV06596,Android,iOS 17,v4.3
DEV06597,Web,Windows 11,v4.1
DEV06598,POS,iOS 18,v5.1
DEV06599,Android,Android 15,v4.1
DEV06600,Android,Android 13,v5.0
DEV06601,iOS,Android 14,v5.1
DEV06602,POS,iOS 17,v4.1
DEV06603,POS,macOS,v5.1
DEV06604,Android,Android 15,v5.1
DEV06605,Android,iOS 18,v4.2
DEV06606,POS,Windows 11,v4.1
DEV06607,Web,Android 13,v5.1
DEV06608,POS,Android 13,v4.3
DEV06609,Web,Windows 11,v4.3
DEV06610,Android,Android 14,v4.2
DEV06611,Web,Android 13,v5.1
DEV06612,Android,Android 15,v4.1
DEV06613,Web,Android 14,v4.1
DEV06614,iOS,Android 14,v4.3
DEV06615,POS,Android 14,v5.0
DEV06616,POS,Windows 11,v5.1
DEV06617,Android,macOS,v4.2
DEV06618,Android,Android 15,v4.2
DEV06619,iOS,iOS 17,v5.1
DEV06620,Web,Android 13,v5.1
DEV06621,Web,Android 13,v4.2
DEV06622,POS,iOS 17,v4.2
DEV06623,iOS,Android 14,v4.1
DEV06624,Android,iOS 18,v4.2
DEV06625,Android,Android 15,v4.3
DEV06626,Android,Android 14,v4.2
DEV06627,iOS,Android 14,v4.2
DEV06628,POS,Android 14,v4.3
DEV06629,Android,Android 13,v4.3
DEV06630,Web,Windows 11,v5.1
DEV06631,Android,Windows 11,v4.2
DEV06632,Android,macOS,v4.3
DEV06633,iOS,Windows 11,v4.1
DEV06634,iOS,Android 13,v5.0
DEV06635,POS,Windows 11,v4.3
DEV06636,iOS,iOS 18,v5.0
DEV06637,Android,Android 15,v4.2
DEV06638,Web,macOS,v4.1
DEV06639,POS,Android 14,v4.1
DEV06640,iOS,macOS,v5.1
DEV06641,Android,Windows 11,v5.1
DEV06642,Android,macOS,v4.2
DEV06643,Android,macOS,v4.3
DEV06644,Android,Android 13,v4.1
DEV06645,POS,iOS 17,v4.2
DEV06646,Android,Android 13,v4.2
DEV06647,iOS,Android 14,v4.3
DEV06648,Web,Android 14,v4.1
DEV06649,Web,Android 13,v4.1
DEV06650,Android,iOS 17,v4.1
DEV06651,iOS,iOS 17,v5.1
DEV06652,Android,macOS,v4.1
DEV06653,Android,Android 14,v5.0
DEV06654,Android,macOS,v4.3
DEV06655,iOS,Android 13,v4.1
DEV06656,Android,Android 15,v4.3
DEV06657,Android,Android 15,v4.3
DEV06658,Android,Android 14,v5.0
DEV06659,POS,iOS 17,v4.1
DEV06660,iOS,Android 15,v4.3
DEV06661,Web,Android 13,v4.1
DEV06662,Android,macOS,v5.0
DEV06663,Web,iOS 18,v5.1
DEV06664,Android,iOS 18,v5.1
DEV06665,Android,iOS 17,v5.1
DEV06666,Web,Windows 11,v5.1
DEV06667,Web,iOS 18,v4.2
DEV06668,POS,Android 13,v4.3
DEV06669,Web,Windows 11,v4.2
DEV06670,Android,Android 14,v4.1
DEV06671,Android,Android 14,v5.1
DEV06672,iOS,Android 13,v4.1
DEV06673,Android,Android 14,v5.0
DEV06674,Web,Android 13,v4.3
DEV06675,iOS,Android 13,v5.0
DEV06676,POS,iOS 18,v4.3
DEV06677,iOS,Windows 11,v5.0
DEV06678,iOS,iOS 18,v5.0
DEV06679,Android,iOS 17,v4.3
DEV06680,Android,iOS 18,v4.1
DEV06681,Web,Android 14,v5.0
DEV06682,POS,Windows 11,v4.3
DEV06683,Android,iOS 18,v4.3
DEV06684,Web,Android 13,v5.0
DEV06685,iOS,iOS 18,v4.1
DEV06686,POS,Android 14,v5.1
DEV06687,Android,iOS 17,v4.2
DEV06688,iOS,Windows 11,v5.1
DEV06689,Android,Android 15,v5.0
DEV06690,iOS,Windows 11,v5.0
DEV06691,Android,Android 13,v4.3
DEV06692,iOS,Android 14,v4.1
DEV06693,iOS,Android 14,v4.1
DEV06694,Android,macOS,v5.0
DEV06695,Web,Android 15,v4.1
DEV06696,Web,iOS 17,v4.2
DEV06697,Web,Android 13,v4.1
DEV06698,Android,iOS 17,v4.1
DEV06699,Android,Android 15,v4.3
DEV06700,iOS,Android 13,v5.0
DEV06701,Android,iOS 18,v4.1
DEV06702,iOS,iOS 17,v5.0
DEV06703,Android,iOS 18,v4.1
DEV06704,Android,Android 13,v4.1
DEV06705,Android,Android 15,v4.1
DEV06706,Android,iOS 18,v4.3
DEV06707,POS,iOS 18,v4.1
DEV06708,POS,Android 14,v5.1
DEV06709,iOS,Android 13,v4.2
DEV06710,Android,Windows 11,v4.1
DEV06711,POS,Android 15,v5.1
DEV06712,POS,Android 14,v5.0
DEV06713,Web,iOS 17,v4.3
DEV06714,iOS,Android 15,v5.0
DEV06715,Android,macOS,v4.3
DEV06716,Android,Android 14,v5.0
DEV06717,Web,macOS,v5.0
DEV06718,Web,iOS 17,v4.2
DEV06719,iOS,macOS,v4.2
DEV06720,Android,Android 15,v4.2
DEV06721,iOS,Android 14,v5.0
DEV06722,Web,Android 15,v4.3
DEV06723,Web,iOS 18,v4.2
DEV06724,iOS,Android 14,v4.3
DEV06725,Android,iOS 18,v4.3
DEV06726,Android,Android 14,v4.1
DEV06727,Web,iOS 18,v5.1
DEV06728,Web,macOS,v5.0
DEV06729,Android,Android 13,v5.1
DEV06730,Android,iOS 18,v5.0
DEV06731,Web,Android 13,v4.3
DEV06732,Android,Windows 11,v5.1
DEV06733,iOS,Android 15,v4.1
DEV06734,iOS,macOS,v5.1
DEV06735,Web,iOS 17,v5.1
DEV06736,Web,iOS 17,v4.1
DEV06737,Android,iOS 17,v4.1
DEV06738,iOS,Android 13,v4.2
DEV06739,Android,iOS 17,v5.0
DEV06740,Web,iOS 17,v4.3
DEV06741,Web,iOS 18,v5.1
DEV06742,Android,Windows 11,v5.1
DEV06743,Android,iOS 17,v4.3
DEV06744,Android,Android 13,v4.1
DEV06745,iOS,iOS 18,v4.1
DEV06746,Android,Android 13,v5.1
DEV06747,Web,Android 14,v5.1
DEV06748,iOS,iOS 17,v4.3
DEV06749,iOS,Android 13,v4.3
DEV06750,Web,Android 13,v5.0
DEV06751,Android,iOS 18,v4.1
DEV06752,POS,Android 14,v4.2
DEV06753,Android,Android 14,v4.2
DEV06754,Android,iOS 17,v4.3
DEV06755,Android,macOS,v5.0
DEV06756,iOS,Windows 11,v5.1
DEV06757,Android,Android 15,v4.3
DEV06758,iOS,Android 15,v4.3
DEV06759,Android,iOS 18,v4.3
DEV06760,Web,macOS,v4.2
DEV06761,iOS,iOS 17,v4.3
DEV06762,iOS,iOS 18,v5.0
DEV06763,POS,Windows 11,v4.2
DEV06764,Web,iOS 17,v5.0
DEV06765,iOS,Android 14,v4.2
DEV06766,iOS,Android 15,v5.0
DEV06767,iOS,Android 13,v4.1
DEV06768,Android,Android 15,v4.1
DEV06769,Android,iOS 17,v4.2
DEV06770,Android,macOS,v4.1
DEV06771,Web,Windows 11,v5.1
DEV06772,Android,Android 15,v5.0
DEV06773,Android,Android 13,v4.2
DEV06774,Android,Android 14,v4.1
DEV06775,iOS,Android 14,v4.2
DEV06776,iOS,iOS 17,v5.1
DEV06777,Web,Android 15,v4.2
DEV06778,Android,iOS 17,v4.2
DEV06779,POS,Android 15,v4.3
DEV06780,iOS,macOS,v4.3
DEV06781,iOS,iOS 18,v4.3
DEV06782,POS,iOS 17,v4.3
DEV06783,POS,Android 15,v5.0
DEV06784,iOS,iOS 18,v5.1
DEV06785,POS,macOS,v4.2
DEV06786,iOS,iOS 17,v5.1
DEV06787,Android,macOS,v4.2
DEV06788,Android,Android 14,v4.3
DEV06789,iOS,Windows 11,v5.0
DEV06790,iOS,iOS 18,v4.2
DEV06791,iOS,macOS,v4.2
DEV06792,Web,iOS 17,v4.1
DEV06793,Android,Android 13,v5.0
DEV06794,Android,Windows 11,v5.0
DEV06795,Android,Android 14,v5.0
DEV06796,POS,Windows 11,v5.1
DEV06797,Web,Windows 11,v4.3
DEV06798,iOS,iOS 18,v4.1
DEV06799,Web,Android 15,v5.1
DEV06800,Web,Android 13,v4.3
DEV06801,POS,Android 15,v4.2
DEV06802,Android,Windows 11,v4.1
DEV06803,iOS,Android 13,v5.1
DEV06804,Android,iOS 17,v4.1
DEV06805,POS,macOS,v4.3
DEV06806,POS,iOS 17,v5.1
DEV06807,Web,Android 15,v5.1
DEV06808,iOS,Windows 11,v4.1
DEV06809,iOS,Android 15,v4.2
DEV06810,iOS,Android 15,v4.2
DEV06811,Android,iOS 18,v4.2
DEV06812,iOS,Windows 11,v4.3
DEV06813,Android,Android 14,v4.1
DEV06814,POS,Android 15,v4.3
DEV06815,Android,iOS 17,v4.3
DEV06816,POS,macOS,v4.2
DEV06817,Web,Windows 11,v4.2
DEV06818,Android,Windows 11,v4.2
DEV06819,Android,Windows 11,v4.1
DEV06820,POS,macOS,v4.1
DEV06821,Web,iOS 17,v4.2
DEV06822,Android,Android 15,v4.3
DEV06823,Android,Windows 11,v4.1
DEV06824,Web,Windows 11,v5.1
DEV06825,Android,macOS,v4.3
DEV06826,Android,Android 15,v4.3
DEV06827,Web,macOS,v5.0
DEV06828,iOS,iOS 17,v4.1
DEV06829,iOS,iOS 18,v5.1
DEV06830,POS,Windows 11,v4.1
DEV06831,iOS,Android 13,v4.3
DEV06832,Web,iOS 17,v4.1
DEV06833,Android,Android 13,v4.3
DEV06834,Android,Android 15,v5.1
DEV06835,Android,Android 14,v4.3
DEV06836,Android,Android 15,v4.2
DEV06837,POS,macOS,v4.3
DEV06838,POS,Android 15,v4.2
DEV06839,Web,Android 15,v5.1
DEV06840,iOS,Windows 11,v5.1
DEV06841,Web,iOS 17,v4.3
DEV06842,iOS,iOS 17,v4.2
DEV06843,Android,Android 14,v4.3
DEV06844,iOS,macOS,v5.1
DEV06845,iOS,Android 13,v4.2
DEV06846,Android,macOS,v5.0
DEV06847,Android,Android 13,v5.0
DEV06848,Android,Android 13,v5.1
DEV06849,iOS,Android 15,v4.2
DEV06850,Android,Android 14,v4.3
DEV06851,Web,Android 15,v5.1
DEV06852,Android,Android 14,v5.1
DEV06853,Android,iOS 18,v4.1
DEV06854,Web,iOS 17,v4.3
DEV06855,iOS,Windows 11,v4.3
DEV06856,Android,Windows 11,v5.0
DEV06857,Web,Windows 11,v4.1
DEV06858,Android,Android 15,v4.3
DEV06859,Web,iOS 18,v4.3
DEV06860,iOS,Android 13,v5.0
DEV06861,Android,Windows 11,v4.1
DEV06862,iOS,iOS 18,v4.1
DEV06863,Android,Windows 11,v4.2
DEV06864,Android,iOS 17,v5.1
DEV06865,Android,Windows 11,v4.2
DEV06866,Android,iOS 17,v4.1
DEV06867,Web,Windows 11,v5.0
DEV06868,Web,Windows 11,v4.2
DEV06869,Web,iOS 17,v5.0
DEV06870,Android,macOS,v4.1
DEV06871,iOS,Windows 11,v5.0
DEV06872,Android,iOS 18,v4.2
DEV06873,iOS,macOS,v4.1
DEV06874,Web,Android 13,v4.1
DEV06875,Android,Android 15,v4.2
DEV06876,POS,Windows 11,v5.1
DEV06877,Web,macOS,v4.2
DEV06878,Web,Android 13,v4.2
DEV06879,Web,macOS,v4.3
DEV06880,Web,macOS,v4.1
DEV06881,POS,Android 14,v4.3
DEV06882,Web,Android 14,v4.3
DEV06883,Android,Android 15,v4.3
DEV06884,iOS,Windows 11,v5.0
DEV06885,Android,Windows 11,v4.2
DEV06886,POS,iOS 17,v4.3
DEV06887,POS,Android 15,v5.0
DEV06888,iOS,iOS 18,v5.0
DEV06889,Web,Windows 11,v4.1
DEV06890,POS,iOS 17,v4.2
DEV06891,Android,Android 15,v5.1
DEV06892,iOS,Android 15,v4.2
DEV06893,iOS,macOS,v5.0
DEV06894,Web,iOS 18,v4.2
DEV06895,Android,iOS 18,v4.1
DEV06896,Web,Android 13,v4.2
DEV06897,Android,Android 14,v5.0
DEV06898,Android,Android 15,v5.0
DEV06899,Android,macOS,v4.3
DEV06900,Android,Android 13,v5.0
DEV06901,Android,iOS 17,v4.1
DEV06902,iOS,iOS 17,v5.0
DEV06903,iOS,Android 14,v4.2
DEV06904,Android,iOS 17,v5.1
DEV06905,iOS,Android 14,v5.0
DEV06906,iOS,iOS 17,v4.1
DEV06907,Android,iOS 17,v4.1
DEV06908,Android,Android 15,v4.1
DEV06909,Web,iOS 18,v4.1
DEV06910,Android,Android 15,v4.2
DEV06911,Android,Android 13,v4.3
DEV06912,POS,iOS 18,v5.1
DEV06913,Web,Android 15,v4.3
DEV06914,iOS,iOS 18,v4.3
DEV06915,iOS,iOS 18,v4.3
DEV06916,Web,iOS 18,v4.2
DEV06917,Web,iOS 17,v5.1
DEV06918,Android,iOS 18,v5.0
DEV06919,iOS,iOS 17,v5.0
DEV06920,iOS,Windows 11,v5.1
DEV06921,Android,iOS 18,v5.1
DEV06922,POS,iOS 17,v4.1
DEV06923,iOS,iOS 18,v4.3
DEV06924,Android,Android 13,v4.1
DEV06925,POS,Android 15,v4.2
DEV06926,Android,Windows 11,v4.2
DEV06927,Android,iOS 18,v5.1
DEV06928,Web,Android 13,v4.2
DEV06929,Android,Android 15,v5.1
DEV06930,Web,Android 14,v5.0
DEV06931,Android,Windows 11,v4.3
DEV06932,Android,Windows 11,v4.2
DEV06933,Android,iOS 18,v4.1
DEV06934,Web,Android 14,v4.2
DEV06935,Android,Android 15,v4.3
DEV06936,iOS,Android 15,v4.2
DEV06937,Web,iOS 18,v5.1
DEV06938,POS,Android 13,v4.2
DEV06939,Web,iOS 18,v5.0
DEV06940,Android,Android 13,v5.0
DEV06941,iOS,macOS,v4.2
DEV06942,Web,iOS 18,v4.1
DEV06943,Web,Android 13,v4.2
DEV06944,Web,iOS 17,v5.1
DEV06945,POS,Android 13,v5.1
DEV06946,Web,Android 13,v5.1
DEV06947,Android,Android 15,v4.1
DEV06948,Web,Android 14,v5.0
DEV06949,Web,iOS 18,v5.1
DEV06950,Web,Android 15,v5.1
DEV06951,POS,Android 14,v4.2
DEV06952,iOS,Android 15,v5.0
DEV06953,iOS,Windows 11,v5.1
DEV06954,Android,Android 15,v5.1
DEV06955,iOS,iOS 18,v4.2
DEV06956,iOS,Windows 11,v4.2
DEV06957,POS,iOS 17,v4.3
DEV06958,POS,Android 15,v4.2
DEV06959,Web,iOS 18,v4.2
DEV06960,Android,Android 13,v4.3
DEV06961,Android,Android 14,v5.1
DEV06962,Web,macOS,v4.2
DEV06963,Android,iOS 18,v4.1
DEV06964,Android,iOS 17,v4.3
DEV06965,Web,macOS,v4.3
DEV06966,Android,iOS 18,v5.1
DEV06967,Android,iOS 18,v4.2
DEV06968,iOS,Android 13,v4.1
DEV06969,POS,Android 14,v5.1
DEV06970,Web,macOS,v4.2
DEV06971,POS,Windows 11,v5.1
DEV06972,Web,Android 14,v4.3
DEV06973,iOS,iOS 17,v4.3
DEV06974,POS,Windows 11,v4.2
DEV06975,Android,Windows 11,v5.1
DEV06976,Android,Android 14,v4.2
DEV06977,iOS,Android 13,v5.0
DEV06978,Web,iOS 17,v4.2
DEV06979,POS,Android 13,v5.0
DEV06980,Android,Android 13,v4.3
DEV06981,iOS,Windows 11,v4.1
DEV06982,Web,iOS 18,v4.3
DEV06983,Android,iOS 18,v4.1
DEV06984,Web,iOS 18,v5.1
DEV06985,iOS,Windows 11,v4.1
DEV06986,Android,macOS,v5.1
DEV06987,iOS,Android 15,v5.0
DEV06988,Android,Android 13,v5.1
DEV06989,Web,Android 14,v4.2
DEV06990,POS,iOS 17,v4.2
DEV06991,iOS,Android 15,v4.2
DEV06992,Web,iOS 18,v4.3
DEV06993,Web,Windows 11,v4.2
DEV06994,Android,macOS,v5.1
DEV06995,iOS,Android 15,v5.1
DEV06996,iOS,Windows 11,v5.1
DEV06997,Android,Android 15,v4.2
DEV06998,Android,Android 13,v5.0
DEV06999,POS,Android 13,v5.0
DEV07000,iOS,Windows 11,v4.3
DEV07001,Android,Android 14,v5.1
DEV07002,Android,iOS 17,v5.1
DEV07003,Android,iOS 17,v4.3
DEV07004,Android,iOS 18,v5.1
DEV07005,Android,Android 14,v4.1
DEV07006,Android,iOS 17,v4.3
DEV07007,Android,macOS,v5.1
DEV07008,iOS,Android 15,v4.3
DEV07009,Android,Android 15,v4.1
DEV07010,Android,iOS 17,v4.1
DEV07011,Android,Android 15,v4.2
DEV07012,Android,Windows 11,v5.1
DEV07013,Android,Android 15,v4.1
DEV07014,iOS,Windows 11,v4.1
DEV07015,iOS,iOS 18,v4.1
DEV07016,Android,Android 15,v4.2
DEV07017,Web,Windows 11,v5.1
DEV07018,iOS,iOS 17,v4.3
DEV07019,Android,Android 13,v4.2
DEV07020,Android,Android 15,v5.1
DEV07021,POS,iOS 17,v4.1
DEV07022,POS,Android 15,v4.2
DEV07023,Android,macOS,v5.0
DEV07024,Android,Android 14,v5.0
DEV07025,iOS,Windows 11,v4.1
DEV07026,iOS,iOS 18,v5.1
DEV07027,Android,macOS,v5.1
DEV07028,iOS,Android 13,v4.2
DEV07029,Android,Windows 11,v5.0
DEV07030,Android,Android 15,v5.1
DEV07031,iOS,iOS 17,v4.2
DEV07032,POS,Android 13,v4.2
DEV07033,Android,Android 15,v5.0
DEV07034,Web,Android 14,v4.1
DEV07035,iOS,iOS 17,v4.2
DEV07036,Android,iOS 18,v4.1
DEV07037,Web,Android 15,v5.0
DEV07038,iOS,iOS 17,v4.2
DEV07039,iOS,macOS,v4.3
DEV07040,iOS,Android 15,v5.0
DEV07041,Android,iOS 18,v5.0
DEV07042,iOS,Android 14,v4.3
DEV07043,Android,Windows 11,v5.0
DEV07044,Android,iOS 18,v4.3
DEV07045,iOS,macOS,v4.3
DEV07046,Android,iOS 18,v5.0
DEV07047,Android,iOS 18,v4.3
DEV07048,Web,Windows 11,v4.3
DEV07049,Android,Android 13,v5.0
DEV07050,iOS,iOS 17,v4.3
DEV07051,POS,Android 15,v4.1
DEV07052,Android,Windows 11,v5.0
DEV07053,Android,Android 14,v5.0
DEV07054,iOS,Android 15,v4.1
DEV07055,iOS,Android 13,v5.1
DEV07056,iOS,Android 14,v4.2
DEV07057,Android,Android 13,v4.3
DEV07058,Android,Android 15,v4.3
DEV07059,Android,Android 14,v4.2
DEV07060,Web,macOS,v4.3
DEV07061,Android,Windows 11,v4.3
DEV07062,Web,Android 15,v4.1
DEV07063,Web,iOS 17,v4.1
DEV07064,Android,Android 13,v4.1
DEV07065,Android,iOS 17,v4.1
DEV07066,Android,macOS,v5.0
DEV07067,iOS,macOS,v4.3
DEV07068,Web,iOS 17,v4.2
DEV07069,Android,Android 15,v4.3
DEV07070,Android,macOS,v5.0
DEV07071,Android,Android 15,v5.0
DEV07072,Android,iOS 18,v4.3
DEV07073,iOS,iOS 18,v4.3
